ticker,cluster_date,n_insiders,total_value,window_start,window_end
RM,2019-05-24,11,18068757.75,2019-05-24,2019-05-24
INFN,2019-05-24,3,559250.0,2019-05-14,2019-05-24
SEAS,2019-05-27,13,4588297220.0,2019-05-27,2019-05-27
RTLR,2019-05-28,5,2429000.0,2019-05-22,2019-05-28
BCYC,2019-05-28,17,84821716.0,2019-05-28,2019-05-28
NATR,2019-05-28,8,418684.0,2019-05-28,2019-05-28
AMAG,2019-05-28,3,260750.0,2019-05-09,2019-05-28
PRTS,2019-05-28,6,938667.69,2019-05-14,2019-05-28
CHK,2019-05-28,3,299500.0,2019-05-24,2019-05-28
CMRX,2019-05-28,3,256800.0,2019-05-10,2019-05-28
IDYA,2019-05-28,11,55000000.0,2019-05-28,2019-05-28
CRC,2019-05-29,3,464155.1,2019-05-28,2019-05-29
CTLT,2019-05-29,3,2542845.0,2019-05-09,2019-05-29
VCMIX,2019-05-29,3,1849970.83,2019-05-28,2019-05-29
XRAY,2019-05-29,3,1274951.96,2019-05-07,2019-05-29
VCRRX,2019-05-29,3,1849987.02,2019-05-28,2019-05-29
EGLE,2019-05-30,5,3377220.0,2019-05-30,2019-05-30
MAC,2019-05-30,3,1300095.0,2019-05-08,2019-05-30
GALT,2019-05-31,3,40134497.32,2019-05-29,2019-05-31
CNR,2019-05-31,3,541800.0,2019-05-30,2019-05-31
SBH,2019-05-31,3,377490.0,2019-05-03,2019-05-31
APA,2019-05-31,3,298500.0,2019-05-07,2019-05-31
ICTSF,2019-05-31,7,960000.0,2019-05-31,2019-05-31
RRGB,2019-05-31,3,15838675.44,2019-05-31,2019-05-31
XAIR,2019-06-03,4,500013.5,2019-06-03,2019-06-03
INMB,2019-06-03,4,848553.0,2019-05-06,2019-06-03
ODT,2019-06-03,5,11676952.5,2019-06-03,2019-06-03
FSLY,2019-06-03,5,24900000.0,2019-06-03,2019-06-03
EOLS,2019-06-03,3,37880130.75,2019-05-20,2019-06-03
BAS,2019-06-04,4,2413086.3,2019-06-03,2019-06-04
REI,2019-06-04,3,264050.0,2019-05-28,2019-06-04
CONN,2019-06-04,3,753712.41,2019-06-04,2019-06-04
AAL,2019-06-04,7,3090100.0,2019-06-04,2019-06-04
MYOV,2019-06-04,26,579999898.5,2019-06-04,2019-06-04
STLD,2019-06-05,3,286299.1,2019-05-24,2019-06-05
PTE,2019-06-05,3,478550.0,2019-06-05,2019-06-05
ENT,2019-06-05,10,12132500.0,2019-05-17,2019-06-05
LILA,2019-06-05,3,20227649.84,2019-05-14,2019-06-05
SIEN,2019-06-07,3,269997.0,2019-06-07,2019-06-07
RCUS,2019-06-07,3,823208.99,2019-06-03,2019-06-07
ATH,2019-06-10,3,3250000.0,2019-06-10,2019-06-10
ARCC,2019-06-10,3,351115.05,2019-05-13,2019-06-10
OXY,2019-06-10,5,3928789.0,2019-06-10,2019-06-10
HEAR,2019-06-10,3,347419.53,2019-06-07,2019-06-10
CC,2019-06-10,3,2309150.0,2019-05-16,2019-06-10
TPIC,2019-06-10,3,311500.0,2019-05-16,2019-06-10
TPHS,2019-06-11,3,22973176.8,2019-06-11,2019-06-11
MMLP,2019-06-11,3,267025.0,2019-06-11,2019-06-11
AMEH,2019-06-11,3,324964.96,2019-06-11,2019-06-11
MCHX,2019-06-11,3,625131.0,2019-06-11,2019-06-11
REZI,2019-06-12,3,326914.8,2019-05-23,2019-06-12
RMAX,2019-06-12,3,22499510.02,2019-06-03,2019-06-12
CHFC,2019-06-13,4,1433428.3,2019-06-13,2019-06-13
CLBK,2019-06-13,3,419385.24,2019-06-13,2019-06-13
VST,2019-06-13,3,914048.5,2019-05-30,2019-06-13
UPH,2019-06-13,3,6087500.0,2019-06-05,2019-06-13
ATNX,2019-06-13,3,3872566.5,2019-06-13,2019-06-13
LAZY,2019-06-13,5,326300.0,2019-06-13,2019-06-13
VERI,2019-06-14,3,915167.94,2019-05-17,2019-06-14
CRWD,2019-06-14,17,311100000.0,2019-06-14,2019-06-14
JILL,2019-06-17,9,2359502.81,2019-06-14,2019-06-17
VBIV,2019-06-17,3,1860000.0,2019-06-17,2019-06-17
IMMR,2019-06-18,6,4299715.2,2019-06-18,2019-06-18
NICK,2019-06-18,4,2429562.48,2019-05-31,2019-06-18
MGI,2019-06-18,20,8528712.0,2019-06-18,2019-06-18
CHWY,2019-06-18,9,6413000.0,2019-06-18,2019-06-18
AHH,2019-06-18,5,600000.0,2019-06-18,2019-06-18
AC,2019-06-19,3,367502.34,2019-06-19,2019-06-19
RUN,2019-06-19,3,9125408.16,2019-06-19,2019-06-19
DRRX,2019-06-20,5,10400000.0,2019-06-20,2019-06-20
IMMU,2019-06-20,3,37553190.82,2019-06-03,2019-06-20
STOK,2019-06-21,5,95000022.0,2019-06-19,2019-06-21
ELOX,2019-06-24,7,12600000.0,2019-06-24,2019-06-24
GO,2019-06-24,4,1267420.0,2019-06-19,2019-06-24
AKRO,2019-06-24,17,103840000.0,2019-06-24,2019-06-24
PRVL,2019-06-24,4,59999936.0,2019-06-24,2019-06-24
GNCA,2019-06-24,14,136499958.0,2019-06-24,2019-06-24
AMAG,2019-06-25,4,13346732.32,2019-05-28,2019-06-25
ABBV,2019-06-26,3,3326920.0,2019-06-26,2019-06-26
NERV,2019-06-26,3,165200.0,2019-06-26,2019-06-26
TRC,2019-06-26,3,3972221.72,2019-05-31,2019-06-26
LILA,2019-06-27,3,20307219.84,2019-06-05,2019-06-27
CRVS,2019-06-27,4,7387375.33,2019-06-06,2019-06-27
BHVN,2019-06-27,4,818175.0,2019-06-26,2019-06-27
DOVA,2019-06-27,3,17109626.97,2019-06-27,2019-06-27
BBIO,2019-06-27,11,1120004200.0,2019-06-27,2019-06-27
MOTS,2019-06-27,5,15161396.0,2019-06-27,2019-06-27
CSSE,2019-06-28,5,1391833.3,2019-06-28,2019-06-28
BECN,2019-06-28,3,316542337.5,2019-06-13,2019-06-28
MACK,2019-06-28,5,996658.75,2019-06-28,2019-06-28
CMBM,2019-06-28,9,162000000.0,2019-06-28,2019-06-28
ADPT,2019-07-01,12,70200000.0,2019-07-01,2019-07-01
MORF,2019-07-01,13,38474955.0,2019-06-28,2019-07-01
RMBI,2019-07-01,12,2620890.0,2019-07-01,2019-07-01
KRTX,2019-07-02,12,37722574.0,2019-06-27,2019-07-02
OCX,2019-07-02,3,6000000.0,2019-07-02,2019-07-02
CNR,2019-07-03,3,964934.12,2019-06-07,2019-07-03
EIDX,2019-07-03,4,105529418.8,2019-07-03,2019-07-03
CIDM,2019-07-09,4,57660000000000.0,2019-07-09,2019-07-09
TAXA,2019-07-10,4,249535003.68,2019-07-10,2019-07-10
FRAN,2019-07-12,4,1393475.36,2019-07-12,2019-07-12
HQY,2019-07-12,4,2440000.0,2019-07-12,2019-07-12
SNSS,2019-07-15,5,7500000.0,2019-07-15,2019-07-15
CRK,2019-07-16,4,1200000000.0,2019-07-16,2019-07-16
ATEX,2019-07-17,8,298422168.64,2019-07-17,2019-07-17
EIGI,2019-07-18,3,387000.0,2019-07-18,2019-07-18
FEIM,2019-07-19,3,179850.0,2019-07-19,2019-07-19
RMTI,2019-07-19,9,4282932.87,2019-07-19,2019-07-19
AVRO,2019-07-19,4,60000014.0,2019-07-19,2019-07-19
CPAA,2019-07-22,3,800000.0,2019-07-22,2019-07-22
ENZ,2019-07-22,9,13442220.0,2019-07-22,2019-07-22
FTSV,2019-07-22,11,56000000.0,2019-07-22,2019-07-22
FULC,2019-07-22,15,23970000.0,2019-07-22,2019-07-22
MIRM,2019-07-22,29,181215000.0,2019-07-22,2019-07-22
ESPR,2019-07-23,3,4495000.0,2019-06-28,2019-07-23
BW,2019-07-23,3,96487070.4,2019-07-23,2019-07-23
EIC,2019-07-24,9,1126669.05,2019-07-24,2019-07-24
EGLE,2019-07-25,5,23800000.0,2019-07-25,2019-07-25
SLDB,2019-07-25,3,39375004.95,2019-07-25,2019-07-25
PROS,2019-07-25,5,800000.0,2019-07-25,2019-07-25
TRN,2019-07-29,8,101496101.12,2019-07-29,2019-07-29
LVGO,2019-07-29,20,1525940304.0,2019-07-29,2019-07-29
STXB,2019-07-29,4,1698500.0,2019-07-29,2019-07-29
ESTA,2019-07-29,5,319750.0,2019-07-29,2019-07-29
CSTL,2019-07-29,11,34405920.0,2019-07-29,2019-07-29
FLLCU,2019-07-29,4,8580000.0,2019-07-29,2019-07-29
RUN,2019-07-29,5,4244493.75,2019-07-29,2019-07-29
VCNX,2019-07-30,3,15749999.52,2019-07-30,2019-07-30
SBE.U,2019-07-30,5,2000000.0,2019-07-30,2019-07-30
FARM,2019-07-31,8,1230901.92,2019-07-31,2019-07-31
WTRE,2019-07-31,5,2103565.0,2019-07-31,2019-07-31
ETRN,2019-08-01,3,2032478.0,2019-08-01,2019-08-01
USAT,2019-08-01,3,20795239.08,2019-08-01,2019-08-01
ESPR,2019-08-01,3,4462800.0,2019-07-23,2019-08-01
XCUR,2019-08-02,3,2550000.0,2019-08-02,2019-08-02
ARCH,2019-08-02,3,352964.0,2019-08-01,2019-08-02
LGND,2019-08-02,4,736934.5,2019-07-29,2019-08-02
CADE,2019-08-05,3,1655529.04,2019-07-26,2019-08-05
AGRX,2019-08-06,3,6555000.0,2019-08-06,2019-08-06
CC,2019-08-06,3,445890.0,2019-08-05,2019-08-06
NOG,2019-08-06,4,9352638.96,2019-08-06,2019-08-06
OBLN,2019-08-06,15,6750000.0,2019-08-06,2019-08-06
VAPO,2019-08-06,3,792600.0,2019-08-02,2019-08-06
CRVS,2019-08-06,3,1502167.68,2019-08-06,2019-08-06
AQXP,2019-08-06,6,6211702.2,2019-08-06,2019-08-06
WMB,2019-08-07,3,706400.0,2019-08-05,2019-08-07
AMAG,2019-08-07,4,9570794.0,2019-08-07,2019-08-07
MPLX,2019-08-07,3,2645446.8,2019-08-07,2019-08-07
CXO,2019-08-07,3,1286040.0,2019-08-05,2019-08-07
CARS,2019-08-07,3,354450.0,2019-08-07,2019-08-07
TSC,2019-08-07,3,268597.34,2019-07-19,2019-08-07
VERY,2019-08-07,8,17805920.0,2019-08-07,2019-08-07
UNVR,2019-08-07,3,291750.0,2019-08-07,2019-08-07
TWOU,2019-08-08,3,2067090.06,2019-08-07,2019-08-08
RM,2019-08-08,13,9772362.3,2019-08-05,2019-08-08
ENR,2019-08-08,4,866820.04,2019-08-08,2019-08-08
TEN,2019-08-09,3,811400.0,2019-08-07,2019-08-09
MAC,2019-08-09,3,1196866.61,2019-08-07,2019-08-09
CNR,2019-08-09,3,710263.95,2019-08-08,2019-08-09
SCPL,2019-08-09,3,411400.0,2019-08-05,2019-08-09
GTES,2019-08-09,18,35778321.52,2019-08-09,2019-08-09
ERI,2019-08-09,3,888220.0,2019-08-08,2019-08-09
OCN,2019-08-09,3,518393.86,2019-08-09,2019-08-09
LKSD,2019-08-09,3,183062.0,2019-08-09,2019-08-09
GRA,2019-08-12,7,92593752.05,2019-08-01,2019-08-12
UFI,2019-08-12,8,15477941.6,2019-08-09,2019-08-12
GTT,2019-08-12,6,642333.6,2019-08-12,2019-08-12
CERC,2019-08-12,3,863633.82,2019-08-12,2019-08-12
ATEA,2019-08-12,3,761400.0,2019-08-12,2019-08-12
AERI,2019-08-12,7,93388193.15,2019-08-12,2019-08-12
FG,2019-08-12,10,13620880.96,2019-08-12,2019-08-12
AES,2019-08-12,8,24400000.0,2019-08-12,2019-08-12
CNDT,2019-08-12,4,118562771.64,2019-08-12,2019-08-12
MGTX,2019-08-12,3,29999935.5,2019-08-12,2019-08-12
CIT,2019-08-13,3,1108059.6,2019-08-13,2019-08-13
AXGN,2019-08-13,3,1482053.3,2019-08-09,2019-08-13
WMGI,2019-08-13,3,1708809.06,2019-08-12,2019-08-13
MYL,2019-08-13,3,1726591.54,2019-07-31,2019-08-13
NICK,2019-08-13,3,1530598.53,2019-08-13,2019-08-13
KDP,2019-08-13,3,754239.04,2019-08-12,2019-08-13
GE,2019-08-13,3,4491512.32,2019-08-12,2019-08-13
FRTA,2019-08-14,3,1086044.0,2019-08-08,2019-08-14
STKL,2019-08-14,3,596248.8,2019-08-09,2019-08-14
ALGN,2019-08-14,3,1304922.41,2019-08-02,2019-08-14
OXY,2019-08-14,3,1086275.0,2019-08-05,2019-08-14
OAS,2019-08-14,3,356896.36,2019-08-08,2019-08-14
AGS,2019-08-14,3,248860.0,2019-08-09,2019-08-14
UFAB,2019-08-15,3,194040.0,2019-08-15,2019-08-15
ATNX,2019-08-15,4,2396600.0,2019-08-15,2019-08-15
TH,2019-08-16,4,2006550.0,2019-08-16,2019-08-16
BHGE,2019-08-16,3,595880.0,2019-08-15,2019-08-16
AMRX,2019-08-16,3,6209126.74,2019-08-05,2019-08-16
CCO,2019-08-16,3,1433500.0,2019-08-13,2019-08-16
CLVS,2019-08-16,3,408550.39,2019-08-14,2019-08-16
BKCC,2019-08-16,3,774600.0,2019-08-05,2019-08-16
IVFH,2019-08-16,5,665150.1,2019-08-16,2019-08-16
COG,2019-08-16,3,523765.75,2019-07-30,2019-08-16
CWH,2019-08-16,7,2203955.5,2019-08-12,2019-08-16
WH,2019-08-16,3,1102840.0,2019-08-14,2019-08-16
ABBV,2019-08-16,3,7306170.88,2019-07-29,2019-08-16
WTRH,2019-08-19,3,1637400.0,2019-08-16,2019-08-19
HZN,2019-08-20,3,392866.91,2019-08-20,2019-08-20
SKT,2019-08-21,3,391240.0,2019-08-19,2019-08-21
KLXE,2019-08-21,3,1682031.02,2019-08-21,2019-08-21
SPKE,2019-08-21,3,1093213.68,2019-08-12,2019-08-21
QBAK,2019-08-22,3,636464.34,2019-08-22,2019-08-22
BHF,2019-08-22,3,635080.0,2019-08-12,2019-08-22
QEP,2019-08-23,3,370600.0,2019-08-09,2019-08-23
FLNT,2019-08-23,3,318334.24,2019-08-13,2019-08-23
PGNX,2019-08-23,3,2636247.18,2019-08-23,2019-08-23
DISH,2019-08-23,3,40800317.0,2019-08-05,2019-08-23
OLN,2019-08-23,3,717570.0,2019-08-07,2019-08-23
PRPL,2019-08-23,6,4504499.94,2019-08-23,2019-08-23
CLUB,2019-08-26,4,2652770.08,2019-08-26,2019-08-26
IPI,2019-08-26,3,358200.0,2019-08-22,2019-08-26
GEL,2019-08-26,3,260270.0,2019-08-12,2019-08-26
TSC,2019-08-27,3,654997.34,2019-07-29,2019-08-27
JCP,2019-08-27,4,1310000.0,2019-08-16,2019-08-27
EWBC,2019-08-27,4,1599380.59,2019-08-27,2019-08-27
GTE,2019-08-28,8,4039915.0,2019-08-13,2019-08-28
PRTS,2019-08-28,4,1402382.56,2019-08-21,2019-08-28
BCSF,2019-08-28,3,676658.45,2019-08-21,2019-08-28
LYB,2019-08-29,7,285806198.9,2019-08-14,2019-08-29
ABBV,2019-08-29,3,5785850.63,2019-07-30,2019-08-29
ARCT,2019-08-29,3,216684.62,2019-08-19,2019-08-29
SBH,2019-08-30,3,686280.0,2019-08-02,2019-08-30
NEWM,2019-08-30,3,2588600.0,2019-08-30,2019-08-30
COTY,2019-08-30,4,13280781.43,2019-08-30,2019-08-30
USX,2019-08-30,4,1029953.5,2019-08-29,2019-08-30
HBT,2019-09-01,3,304000.0,2019-09-01,2019-09-01
ORGO,2019-09-03,21,28153612.0,2019-09-03,2019-09-03
AC,2019-09-03,3,221212.5,2019-09-03,2019-09-03
CBAT,2019-09-04,3,8723720.25,2019-09-04,2019-09-04
VAPO,2019-09-04,3,665296.0,2019-08-06,2019-09-04
ELAN,2019-09-04,4,2975212.0,2019-08-22,2019-09-04
ESPR,2019-09-04,3,5658960.44,2019-09-04,2019-09-04
SRPT,2019-09-05,3,3329210.32,2019-08-12,2019-09-05
GLYC,2019-09-05,7,37146285.96,2019-09-05,2019-09-05
GVA,2019-09-06,3,387290.0,2019-08-07,2019-09-06
VAPO,2019-09-06,3,325683.16,2019-08-12,2019-09-06
HOME,2019-09-09,5,11054292.92,2019-08-15,2019-09-09
CSTR,2019-09-09,9,3399985.35,2019-09-09,2019-09-09
CLDR,2019-09-09,4,8798280.0,2019-09-09,2019-09-09
PRU,2019-09-09,3,1137848.4,2019-09-09,2019-09-09
WMS,2019-09-10,12,656493250.0,2019-09-10,2019-09-10
TPTX,2019-09-10,4,16549920.0,2019-09-10,2019-09-10
WOW,2019-09-10,8,2057504.0,2019-09-10,2019-09-10
OCX,2019-09-11,3,9960000.0,2019-09-11,2019-09-11
PS,2019-09-12,4,1672950.0,2019-09-12,2019-09-12
CELH,2019-09-12,4,7799994.0,2019-09-12,2019-09-12
TXG,2019-09-12,5,36562500.0,2019-09-12,2019-09-12
MCF,2019-09-13,4,69999997.6,2019-09-13,2019-09-13
CHD,2019-09-16,3,679025.0,2019-09-16,2019-09-16
FEIM,2019-09-17,3,153117.39,2019-09-17,2019-09-17
PEI,2019-09-17,3,416096.0,2019-08-26,2019-09-17
SWTX,2019-09-17,10,28350000.0,2019-09-17,2019-09-17
ALRS,2019-09-17,5,729456.0,2019-09-17,2019-09-17
STSA,2019-09-17,8,87999975.0,2019-09-17,2019-09-17
MCHX,2019-09-17,3,240766.83,2019-09-17,2019-09-17
IGMS,2019-09-18,6,82834400.0,2019-09-18,2019-09-18
BNED,2019-09-18,4,13755977.8,2019-09-18,2019-09-18
USAT,2019-09-19,3,1916016.0,2019-09-19,2019-09-19
NVST,2019-09-20,4,550000.0,2019-09-20,2019-09-20
ACAD,2019-09-20,6,375000000.0,2019-09-20,2019-09-20
DDOG,2019-09-23,21,243270000.0,2019-09-23,2019-09-23
VBIV,2019-09-23,4,35000000.0,2019-09-19,2019-09-23
XGN,2019-09-23,4,23800000.0,2019-09-23,2019-09-23
GME,2019-09-24,3,407288.14,2019-09-20,2019-09-24
GNLN,2019-09-26,3,1385150.0,2019-09-20,2019-09-26
VXRT,2019-09-26,3,6429235.41,2019-09-26,2019-09-26
EYEG,2019-09-29,3,5634000.0,2019-09-29,2019-09-29
FRGA,2019-09-30,3,48360024.0,2019-09-30,2019-09-30
PRLX,2019-09-30,3,264000.0,2019-09-30,2019-09-30
PTON,2019-09-30,21,952499751.0,2019-09-26,2019-09-30
SPN,2019-09-30,4,433000.0,2019-09-27,2019-09-30
AAACX,2019-10-01,4,4848376.67,2019-10-01,2019-10-01
LGF,2019-10-01,3,53051497.49,2019-09-05,2019-10-01
IMMU,2019-10-03,3,40630900.0,2019-10-02,2019-10-03
CNST,2019-10-03,10,131999942.5,2019-10-03,2019-10-03
FPRX,2019-10-04,7,15218511.98,2019-10-04,2019-10-04
HRTX,2019-10-04,3,5169990.0,2019-10-03,2019-10-04
APRE,2019-10-07,27,119247420.0,2019-10-07,2019-10-07
FREQ,2019-10-07,8,28249970.0,2019-10-07,2019-10-07
VIE,2019-10-07,12,97016531.83,2019-10-07,2019-10-07
TERP,2019-10-08,8,399999918.24,2019-10-08,2019-10-08
OVID,2019-10-08,3,10150000.0,2019-10-08,2019-10-08
CWH,2019-10-08,5,25774737.2,2019-10-08,2019-10-08
NGM,2019-10-09,15,8884686.72,2019-10-09,2019-10-09
PFMT,2019-10-09,5,2517210.0,2019-10-09,2019-10-09
TLRD,2019-10-10,3,185598.03,2019-09-17,2019-10-10
SMTI,2019-10-15,3,10000006.0,2019-10-15,2019-10-15
STRM,2019-10-16,4,2032999.74,2019-10-16,2019-10-16
VIR,2019-10-16,21,377000000.0,2019-10-16,2019-10-16
BCPL,2019-10-16,8,23675000.0,2019-10-16,2019-10-16
HBT,2019-10-16,3,644800.0,2019-10-16,2019-10-16
PRNB,2019-10-18,3,34979952.0,2019-10-18,2019-10-18
GTE,2019-10-23,6,19310986.5,2019-10-23,2019-10-23
NMFC,2019-10-23,4,5300000.0,2019-10-23,2019-10-23
CABA,2019-10-24,7,53900000.0,2019-10-24,2019-10-24
OPK,2019-10-25,3,7422816.0,2019-10-25,2019-10-25
SLNO,2019-10-25,3,8596500.0,2019-10-25,2019-10-25
TXMD,2019-10-25,3,693000.0,2019-10-25,2019-10-25
LLY,2019-10-25,5,1452053.7,2019-10-24,2019-10-25
BRP,2019-10-28,5,7261800.0,2019-10-28,2019-10-28
TNET,2019-10-28,8,93089749.84,2019-10-28,2019-10-28
CALA,2019-10-29,7,44174282.6,2019-10-29,2019-10-29
PHAT,2019-10-29,7,120186096.0,2019-10-29,2019-10-29
TRN,2019-10-30,8,263300000.0,2019-10-30,2019-10-30
MEC,2019-10-30,3,375050.0,2019-10-30,2019-10-30
NYSE,2019-10-30,3,11776980.0,2019-10-30,2019-10-30
SONM,2019-10-30,8,540000.0,2019-10-30,2019-10-30
DBD,2019-10-31,4,373880.0,2019-10-31,2019-10-31
ASPS,2019-10-31,6,2664000.0,2019-10-31,2019-10-31
OYST,2019-11-04,37,307380800.0,2019-11-04,2019-11-04
CTVA,2019-11-04,4,417844.0,2019-11-04,2019-11-04
CADE,2019-11-04,3,575520.0,2019-10-28,2019-11-04
RAPT,2019-11-04,16,95316000.0,2019-11-04,2019-11-04
ORBC,2019-11-04,3,229250.0,2019-11-04,2019-11-04
STKL,2019-11-05,8,400000.0,2019-11-05,2019-11-05
BH,2019-11-05,4,4032461.8,2019-11-05,2019-11-05
FSRVU,2019-11-05,3,19950000.0,2019-11-05,2019-11-05
ESPR,2019-11-06,3,5779900.0,2019-11-06,2019-11-06
PRTS,2019-11-06,3,1180179.0,2019-11-06,2019-11-06
CNFR,2019-11-06,7,4131535.5,2019-11-06,2019-11-06
STNL,2019-11-07,3,16452330.0,2019-11-07,2019-11-07
MCD,2019-11-07,3,1236102.8,2019-11-06,2019-11-07
QUMU,2019-11-07,8,1800000.0,2019-11-07,2019-11-07
QTNT,2019-11-07,3,52500000.0,2019-11-07,2019-11-07
ANDE,2019-11-07,3,371147.0,2019-11-07,2019-11-07
TELA,2019-11-08,7,18239130.0,2019-11-08,2019-11-08
UVE,2019-11-08,3,637358.02,2019-11-01,2019-11-08
ETNB,2019-11-11,23,241300000.0,2019-11-11,2019-11-11
PRTY,2019-11-11,3,784716.8,2019-11-11,2019-11-11
GRTX,2019-11-12,30,142999920.0,2019-11-12,2019-11-12
CLNC,2019-11-12,3,2547800.0,2019-11-12,2019-11-12
AGIO,2019-11-12,4,49999900.0,2019-11-12,2019-11-12
NATR,2019-11-12,8,1528979.2,2019-11-12,2019-11-12
BSQR,2019-11-12,4,209162.24,2019-11-12,2019-11-12
NICK,2019-11-13,3,423803.37,2019-11-13,2019-11-13
SRACU,2019-11-13,4,19800000.0,2019-11-13,2019-11-13
OCX,2019-11-13,3,6000002.1,2019-11-13,2019-11-13
CIT,2019-11-13,7,1535000.0,2019-11-13,2019-11-13
RLH,2019-11-14,5,7061550.0,2019-11-14,2019-11-14
AGRX,2019-11-14,3,29027962.05,2019-11-14,2019-11-14
NYNY,2019-11-15,6,322804502.04,2019-11-15,2019-11-15
CDEV,2019-11-15,3,692250.0,2019-11-08,2019-11-15
HHC,2019-11-15,3,862310.0,2019-11-08,2019-11-15
NXTC,2019-11-15,5,27562500.0,2019-11-15,2019-11-15
REZI,2019-11-15,5,1257317.0,2019-11-12,2019-11-15
KDMN,2019-11-18,3,14999997.6,2019-11-18,2019-11-18
REPL,2019-11-18,5,26947800.0,2019-11-18,2019-11-18
TRC,2019-11-18,3,1074282.7,2019-11-14,2019-11-18
RETA,2019-11-18,3,22079682.0,2019-11-18,2019-11-18
SIX,2019-11-18,3,850409.22,2019-11-08,2019-11-18
BLFS,2019-11-19,4,2466400.0,2019-11-19,2019-11-19
AMEH,2019-11-19,3,589442.51,2019-11-14,2019-11-19
PAGP,2019-11-20,3,2415000.0,2019-11-18,2019-11-20
SPLP,2019-11-20,4,1165000.0,2019-11-20,2019-11-20
AKBA,2019-11-20,4,491960.0,2019-11-20,2019-11-20
ENPH,2019-11-21,4,47502698.78,2019-11-15,2019-11-21
MTEM,2019-11-21,4,15000000.0,2019-11-21,2019-11-21
NOG,2019-11-22,4,4378800.0,2019-11-22,2019-11-22
BRY,2019-11-22,3,289150.0,2019-11-22,2019-11-22
FET,2019-11-25,4,2000001.28,2019-11-25,2019-11-25
ORGO,2019-11-26,8,240000000.0,2019-11-26,2019-11-26
AC,2019-11-26,3,1406513.58,2019-11-26,2019-11-26
MTSC,2019-11-27,3,796095.2,2019-11-27,2019-11-27
GTT,2019-12-02,7,53144615.0,2019-11-26,2019-12-02
ICMB,2019-12-02,4,4626260.0,2019-12-02,2019-12-02
EPD,2019-12-02,3,18720000.0,2019-12-02,2019-12-02
BATRA,2019-12-03,4,923200.0,2019-12-03,2019-12-03
RRGB,2019-12-03,3,670303.91,2019-11-26,2019-12-03
KODK,2019-12-03,3,16771514.35,2019-11-27,2019-12-03
GNLN,2019-12-04,3,1067475.0,2019-11-13,2019-12-04
AVDL,2019-12-04,3,232020.0,2019-11-15,2019-12-04
CUB,2019-12-04,3,286233.4,2019-11-27,2019-12-04
PHGE,2019-12-05,3,156240.0,2019-12-05,2019-12-05
LMPX,2019-12-05,3,7805728.98,2019-12-05,2019-12-05
EXPE,2019-12-06,3,4725339.07,2019-11-25,2019-12-06
WINT,2019-12-06,3,14999998.74,2019-12-06,2019-12-06
CNNE,2019-12-06,5,2776488.0,2019-12-06,2019-12-06
CHK,2019-12-06,3,412683.51,2019-11-06,2019-12-06
LINC,2019-12-06,4,1078254.0,2019-12-06,2019-12-06
OXY,2019-12-06,3,1781329.0,2019-11-08,2019-12-06
KOD,2019-12-06,6,524999748.0,2019-12-06,2019-12-06
ASIX,2019-12-10,3,225169.8,2019-11-26,2019-12-10
RCKT,2019-12-10,3,15018750.0,2019-12-10,2019-12-10
RM,2019-12-10,9,17058620.88,2019-12-10,2019-12-10
CYTK,2019-12-10,8,22659224.52,2019-11-19,2019-12-10
DFIN,2019-12-11,3,3072649.0,2019-11-11,2019-12-11
HIIQ,2019-12-12,5,3547575.15,2019-12-12,2019-12-12
MCHX,2019-12-13,3,424542.0,2019-12-13,2019-12-13
FEIM,2019-12-13,4,1556896.9,2019-12-13,2019-12-13
CNST,2019-12-13,9,124200000.0,2019-12-13,2019-12-13
USCR,2019-12-13,3,1622116.28,2019-11-22,2019-12-13
SPT,2019-12-13,13,46467025.04,2019-12-13,2019-12-13
FRG,2019-12-16,6,34982821.0,2019-12-16,2019-12-16
LAZY,2019-12-16,5,1420746.0,2019-12-16,2019-12-16
PLCE,2019-12-16,4,2020014.0,2019-12-13,2019-12-16
HCCOU,2019-12-17,3,21000000.0,2019-12-17,2019-12-17
CLPR,2019-12-17,3,620130.2,2019-12-11,2019-12-17
MNPR,2019-12-18,7,10000000.0,2019-12-18,2019-12-18
XOMA,2019-12-18,7,57472030.0,2019-12-18,2019-12-18
RIBT,2019-12-19,3,4200000.0,2019-12-19,2019-12-19
STKL,2019-12-19,8,919512.0,2019-12-19,2019-12-19
DLHC,2019-12-19,8,700608.0,2019-12-19,2019-12-19
BRN,2019-12-19,3,517774.86,2019-12-19,2019-12-19
ATNX,2019-12-19,3,25511359.44,2019-12-19,2019-12-19
NLTX,2019-12-20,6,152084116.8,2019-12-20,2019-12-20
THMO,2019-12-20,5,7785794402080.0,2019-12-20,2019-12-20
KOOL,2019-12-20,5,15571588804160.0,2019-12-20,2019-12-20
FNNIX,2019-12-20,4,2000018.88,2019-12-20,2019-12-20
IFF,2019-12-26,3,35474100.87,2019-12-26,2019-12-26
VAPO,2019-12-31,4,1268000.0,2019-12-31,2019-12-31
TCFC,2019-12-31,3,324928.53,2019-12-31,2019-12-31
BBLG,2020-01-02,4,780000.0,2020-01-02,2020-01-02
OTIVF,2020-01-02,3,5408000260000.0,2019-12-23,2020-01-02
OCX,2020-01-02,3,9016699.68,2020-01-02,2020-01-02
CODI,2020-01-03,6,618063.96,2020-01-03,2020-01-03
CLUB,2020-01-03,5,32250000.0,2020-01-03,2020-01-03
